region,country,disease,prob,unknown1,unknown2,disease2,diseasename
eur,rou,tb_tot_newrel,0.00323946432250754,56113,17321691,TB_tot_newrel,Tuberculosis
eur,rou,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,rou,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,rou,whs3_43,0.000314450378472476,125,397519,WHS3_43,Pertussis
eur,rou,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,rou,whs3_46,0.001085776330076,38,34998,WHS3_46,Total tetanus
eur,rou,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,rou,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,rou,whs3_53,0.000756777871857602,1422,1879019,WHS3_53,Mumps
eur,rou,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,rou,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,rou,whs3_57,0.0134262406526173,4187,311852,WHS3_57,Rubella
eur,rou,whs3_62,0.00485381610560312,4390,904443,WHS3_62,Measles
eur,rus,tb_tot_newrel,0.0206549118097073,357778,17321691,TB_tot_newrel,Tuberculosis
eur,rus,whs3_41,0.00282144296654575,28,9924,WHS3_41,Diphtheria
eur,rus,whs3_43,0.0341719515293609,13584,397519,WHS3_43,Pertussis
eur,rus,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,rus,whs3_46,0.000885764900851477,31,34998,WHS3_46,Total tetanus
eur,rus,whs3_48,0,0,65596333,WHS3_48,Malaria
eur,rus,whs3_49,0.00839328537170264,14,1668,WHS3_49,Poliomyelitis
eur,rus,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,rus,whs3_53,0.000979766569683436,1841,1879019,WHS3_53,Mumps
eur,rus,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,rus,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,rus,whs3_57,0.00801020997139669,2498,311852,WHS3_57,Rubella
eur,rus,whs3_62,0.000949755816563343,859,904443,WHS3_62,Measles
eur,smr,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,smr,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,smr,whs3_43,0,0,397519,WHS3_43,Pertussis
eur,smr,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,smr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,smr,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,smr,whs3_53,1.59657778872912e-06,3,1879019,WHS3_53,Mumps
eur,smr,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,smr,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,smr,whs3_57,0,0,311852,WHS3_57,Rubella
eur,smr,whs3_62,0,0,904443,WHS3_62,Measles
eur,srb,tb_tot_newrel,0.000368093392267533,6376,17321691,TB_tot_newrel,Tuberculosis
eur,srb,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,srb,whs3_43,7.79836938611739e-05,31,397519,WHS3_43,Pertussis
eur,srb,whs3_46,0.000428595919766844,15,34998,WHS3_46,Total tetanus
eur,srb,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,srb,whs3_53,0.000194250297628709,365,1879019,WHS3_53,Mumps
eur,srb,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,srb,whs3_56,7.21917412647993e-05,1,13852,WHS3_56,Neonatal tetanus
eur,srb,whs3_57,0.000176365711940279,55,311852,WHS3_57,Rubella
eur,srb,whs3_62,0.000432310272731394,391,904443,WHS3_62,Measles
eur,svk,tb_tot_newrel,6.7891754910072e-05,1176,17321691,TB_tot_newrel,Tuberculosis
eur,svk,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,svk,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,svk,whs3_43,0.00654811468131083,2603,397519,WHS3_43,Pertussis
eur,svk,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,svk,whs3_46,2.85730613177896e-05,1,34998,WHS3_46,Total tetanus
eur,svk,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,svk,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,svk,whs3_53,4.78973336618736e-06,9,1879019,WHS3_53,Mumps
eur,svk,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,svk,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,svk,whs3_57,0,0,311852,WHS3_57,Rubella
eur,svk,whs3_62,0,0,904443,WHS3_62,Measles
eur,svn,tb_tot_newrel,3.09438610814614e-05,536,17321691,TB_tot_newrel,Tuberculosis
eur,svn,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,svn,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,svn,whs3_43,0.00336084564511382,1336,397519,WHS3_43,Pertussis
eur,svn,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,svn,whs3_46,5.71461226355792e-05,2,34998,WHS3_46,Total tetanus
eur,svn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,svn,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,svn,whs3_53,1.91589334647494e-05,36,1879019,WHS3_53,Mumps
eur,svn,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,svn,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,svn,whs3_57,0,0,311852,WHS3_57,Rubella
eur,svn,whs3_62,2.6535668914459e-05,24,904443,WHS3_62,Measles
eur,swe,tb_tot_newrel,8.7982172179379e-05,1524,17321691,TB_tot_newrel,Tuberculosis
eur,swe,whs3_40,1.23292400256448e-06,1,811080,WHS3_40,Colera
eur,swe,whs3_41,0.00030229746070133,3,9924,WHS3_41,Diphtheria
eur,swe,whs3_42,4.27277388480602e-05,1,23404,WHS3_42,Japanese encephalitis
eur,swe,whs3_43,0.00182129659211258,724,397519,WHS3_43,Pertussis
eur,swe,whs3_46,0.000171438367906738,6,34998,WHS3_46,Total tetanus
eur,swe,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,swe,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,swe,whs3_53,5.10904892393318e-05,96,1879019,WHS3_53,Mumps
eur,swe,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
eur,swe,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,swe,whs3_57,2.56531944640406e-05,8,311852,WHS3_57,Rubella
eur,swe,whs3_62,3.86978505002526e-05,35,904443,WHS3_62,Measles
eur,tjk,tb_tot_newrel,0.001080264045814,18712,17321691,TB_tot_newrel,Tuberculosis
eur,tjk,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,tjk,whs3_43,0.000186154624055706,74,397519,WHS3_43,Pertussis
eur,tjk,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,tjk,whs3_46,0.000200011429224527,7,34998,WHS3_46,Total tetanus
eur,tjk,whs3_48,5.18321656791394e-06,340,65596333,WHS3_48,Malaria
eur,tjk,whs3_49,0.274580335731415,458,1668,WHS3_49,Poliomyelitis
eur,tjk,whs3_53,0.00223467671162452,4199,1879019,WHS3_53,Mumps
eur,tjk,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,tjk,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,tjk,whs3_57,0.00059323012198094,185,311852,WHS3_57,Rubella
eur,tjk,whs3_62,1.10565287143579e-06,1,904443,WHS3_62,Measles
eur,tkm,tb_tot_newrel,0.000368728434192712,6387,17321691,TB_tot_newrel,Tuberculosis
eur,tkm,whs3_41,0.00090689238210399,9,9924,WHS3_41,Diphtheria
eur,tkm,whs3_43,0,0,397519,WHS3_43,Pertussis
eur,tkm,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,tkm,whs3_48,0,0,65596333,WHS3_48,Malaria
eur,tkm,whs3_49,0.00179856115107914,3,1668,WHS3_49,Poliomyelitis
eur,tkm,whs3_53,0.000125065260117114,235,1879019,WHS3_53,Mumps
eur,tkm,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,tkm,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,tkm,whs3_57,0,0,311852,WHS3_57,Rubella
eur,tkm,whs3_62,0,0,904443,WHS3_62,Measles
eur,tur,tb_tot_newrel,0.00275319540107256,47690,17321691,TB_tot_newrel,Tuberculosis
eur,tur,whs3_41,0.000100765820233777,1,9924,WHS3_41,Diphtheria
eur,tur,whs3_43,0.000757196511361721,301,397519,WHS3_43,Pertussis
eur,tur,whs3_45,1.43342664940821e-05,10,697629,WHS3_45,Leprosy
eur,tur,whs3_46,0.00174295674038516,61,34998,WHS3_46,Total tetanus
eur,tur,whs3_48,5.79300675237441e-07,38,65596333,WHS3_48,Malaria
eur,tur,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,tur,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,tur,whs3_51,0,0,142,WHS3_51,H5N1
eur,tur,whs3_53,0.00282807145643551,5314,1879019,WHS3_53,Mumps
eur,tur,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,tur,whs3_56,0.000144383482529599,2,13852,WHS3_56,Neonatal tetanus
eur,tur,whs3_57,0.00607660043866963,1895,311852,WHS3_57,Rubella
eur,tur,whs3_62,0.000134889650315166,122,904443,WHS3_62,Measles
eur,ukr,tb_tot_newrel,0.00601378930036334,104169,17321691,TB_tot_newrel,Tuberculosis
eur,ukr,whs3_40,4.06864920846279e-05,33,811080,WHS3_40,Colera
eur,ukr,whs3_41,0.00251914550584442,25,9924,WHS3_41,Diphtheria
eur,ukr,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,ukr,whs3_43,0.0100724745232303,4004,397519,WHS3_43,Pertussis
eur,ukr,whs3_46,0.00071432653294474,25,34998,WHS3_46,Total tetanus
eur,ukr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,ukr,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,ukr,whs3_53,0.00101435908843923,1906,1879019,WHS3_53,Mumps
eur,ukr,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,ukr,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,ukr,whs3_57,0.0192398958480305,6000,311852,WHS3_57,Rubella
eur,ukr,whs3_62,0.0015169557396099,1372,904443,WHS3_62,Measles
eur,uzb,tb_tot_newrel,0.00282443555886085,48924,17321691,TB_tot_newrel,Tuberculosis
eur,uzb,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,uzb,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,uzb,whs3_43,0.0002616227148891,104,397519,WHS3_43,Pertussis
eur,uzb,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,uzb,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,uzb,whs3_48,4.57342638345348e-08,3,65596333,WHS3_48,Malaria
eur,uzb,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,uzb,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,uzb,whs3_53,0.00214580054805194,4032,1879019,WHS3_53,Mumps
eur,uzb,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,uzb,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,uzb,whs3_57,9.61994792401524e-05,30,311852,WHS3_57,Rubella
eur,uzb,whs3_62,0.000655652152761423,593,904443,WHS3_62,Measles
sear,bgd,tb_tot_newrel,0.0268834030118653,465666,17321691,TB_tot_newrel,Tuberculosis
sear,bgd,whs3_41,0.00614671503426038,61,9924,WHS3_41,Diphtheria
sear,bgd,whs3_42,0.005682789266792,133,23404,WHS3_42,Japanese encephalitis
sear,bgd,whs3_43,0.000193701433139045,77,397519,WHS3_43,Pertussis
sear,bgd,whs3_45,0.018716251761323,13057,697629,WHS3_45,Leprosy
sear,bgd,whs3_46,0.0612892165266587,2145,34998,WHS3_46,Total tetanus
sear,bgd,whs3_48,0.00261476506621186,171519,65596333,WHS3_48,Malaria
sear,bgd,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,bgd,whs3_51,0.0352112676056338,5,142,WHS3_51,H5N1
sear,bgd,whs3_56,0.0242564250649726,336,13852,WHS3_56,Neonatal tetanus
sear,bgd,whs3_57,0.101554583584521,31670,311852,WHS3_57,Rubella
sear,bgd,whs3_62,0.00788441062620862,7131,904443,WHS3_62,Measles
sear,btn,tb_tot_newrel,0.000211930809757546,3671,17321691,TB_tot_newrel,Tuberculosis
sear,btn,whs3_41,0,0,9924,WHS3_41,Diphtheria
sear,btn,whs3_42,0.00012818321654418,3,23404,WHS3_42,Japanese encephalitis
sear,btn,whs3_43,0,0,397519,WHS3_43,Pertussis
sear,btn,whs3_45,7.02379058210023e-05,49,697629,WHS3_45,Leprosy
sear,btn,whs3_46,0.000742899594262529,26,34998,WHS3_46,Total tetanus
sear,btn,whs3_48,2.44220968876416e-05,1602,65596333,WHS3_48,Malaria
sear,btn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,btn,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,btn,whs3_53,0.000255452446196659,480,1879019,WHS3_53,Mumps
sear,btn,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
sear,btn,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
sear,btn,whs3_57,0.000336698177340533,105,311852,WHS3_57,Rubella
sear,btn,whs3_62,0.000124938774472244,113,904443,WHS3_62,Measles
sear,idn,tb_tot_newrel,0.0526716473582169,912362,17321691,TB_tot_newrel,Tuberculosis
sear,idn,whs3_41,0.139056831922612,1380,9924,WHS3_41,Diphtheria
sear,idn,whs3_43,0.00733046722295035,2914,397519,WHS3_43,Pertussis
sear,idn,whs3_45,0.0778278999296187,54295,697629,WHS3_45,Leprosy
sear,idn,whs3_46,0.0165152294416824,578,34998,WHS3_46,Total tetanus
sear,idn,whs3_48,0.0115692747641854,758902,65596333,WHS3_48,Malaria
sear,idn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,idn,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,idn,whs3_51,0.211267605633803,30,142,WHS3_51,H5N1
sear,idn,whs3_56,0.0295264221773029,409,13852,WHS3_56,Neonatal tetanus
sear,idn,whs3_57,0.0171780203429832,5357,311852,WHS3_57,Rubella
sear,idn,whs3_62,0.0654988761038562,59240,904443,WHS3_62,Measles
sear,ind,tb_tot_newrel,0.231832330919654,4015728,17321691,TB_tot_newrel,Tuberculosis
sear,ind,whs3_41,0.665860540104796,6608,9924,WHS3_41,Diphtheria
sear,ind,whs3_42,0.573320799863271,13418,23404,WHS3_42,Japanese encephalitis
sear,ind,whs3_43,0.185425099177649,73710,397519,WHS3_43,Pertussis
sear,ind,whs3_45,0.555900055760297,387812,697629,WHS3_45,Leprosy
sear,ind,whs3_46,0.173352763015029,6067,34998,WHS3_46,Total tetanus
sear,ind,whs3_48,0.0682039192648162,4473927,65596333,WHS3_48,Malaria
sear,ind,whs3_49,0.026378896882494,44,1668,WHS3_49,Poliomyelitis
sear,ind,whs3_56,0.0740687265376841,1026,13852,WHS3_56,Neonatal tetanus
sear,ind,whs3_62,0.0653960503868127,59147,904443,WHS3_62,Measles
sear,lka,tb_tot_newrel,0.00165203270281175,28616,17321691,TB_tot_newrel,Tuberculosis
sear,lka,whs3_41,0,0,9924,WHS3_41,Diphtheria
sear,lka,whs3_42,0.00551187831139976,129,23404,WHS3_42,Japanese encephalitis
sear,lka,whs3_43,0.000140873769555669,56,397519,WHS3_43,Pertussis
sear,lka,whs3_45,0.00871523402840192,6080,697629,WHS3_45,Leprosy
sear,lka,whs3_46,0.00122864163666495,43,34998,WHS3_46,Total tetanus
sear,lka,whs3_48,1.96199991850154e-05,1287,65596333,WHS3_48,Malaria
sear,lka,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,lka,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,lka,whs3_53,0.0014294693135088,2686,1879019,WHS3_53,Mumps
sear,lka,whs3_55,0.0341463414634146,14,410,WHS3_55,Congenital Rubella Syndrome
sear,lka,whs3_56,7.21917412647993e-05,1,13852,WHS3_56,Neonatal tetanus
sear,lka,whs3_57,0.00201056911611918,627,311852,WHS3_57,Rubella
sear,lka,whs3_62,0.000176904459429726,160,904443,WHS3_62,Measles
sear,mdv,tb_tot_newrel,1.62801657182315e-05,282,17321691,TB_tot_newrel,Tuberculosis
sear,mdv,whs3_41,0,0,9924,WHS3_41,Diphtheria
sear,mdv,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
sear,mdv,whs3_43,0,0,397519,WHS3_43,Pertussis
sear,mdv,whs3_45,4.58696527810627e-05,32,697629,WHS3_45,Leprosy
sear,mdv,whs3_46,8.57191839533688e-05,3,34998,WHS3_46,Total tetanus
sear,mdv,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,mdv,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,mdv,whs3_53,0.000101116593286178,190,1879019,WHS3_53,Mumps
sear,mdv,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
sear,mdv,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
sear,mdv,whs3_57,1.60332465400254e-05,5,311852,WHS3_57,Rubella
sear,mdv,whs3_62,6.63391722861474e-06,6,904443,WHS3_62,Measles
sear,mmr,tb_tot_newrel,0.0229001891328046,396670,17321691,TB_tot_newrel,Tuberculosis
sear,mmr,whs3_40,1.97267840410317e-05,16,811080,WHS3_40,Colera
sear,mmr,whs3_41,0.0030229746070133,30,9924,WHS3_41,Diphtheria
sear,mmr,whs3_42,0.00196547598701077,46,23404,WHS3_42,Japanese encephalitis
sear,mmr,whs3_43,2.01248242222384e-05,8,397519,WHS3_43,Pertussis
sear,mmr,whs3_45,0.0131373552418262,9165,697629,WHS3_45,Leprosy
sear,mmr,whs3_46,0.0143722498428482,503,34998,WHS3_46,Total tetanus
sear,mmr,whs3_48,0.0201561572047023,1322170,65596333,WHS3_48,Malaria
sear,mmr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,mmr,whs3_51,0,0,142,WHS3_51,H5N1
sear,mmr,whs3_56,0.00613629800750794,85,13852,WHS3_56,Neonatal tetanus
sear,mmr,whs3_57,0.000407244462116645,127,311852,WHS3_57,Rubella
sear,mmr,whs3_62,0.00271216649363199,2453,904443,WHS3_62,Measles
sear,npl,tb_tot_newrel,0.00608693458392717,105436,17321691,TB_tot_newrel,Tuberculosis
sear,npl,whs3_40,0.000115894856241061,94,811080,WHS3_40,Colera
sear,npl,whs3_41,0.0520959290608626,517,9924,WHS3_41,Diphtheria
sear,npl,whs3_42,0.0194411211758674,455,23404,WHS3_42,Japanese encephalitis
sear,npl,whs3_43,0.0160570941263185,6383,397519,WHS3_43,Pertussis
sear,npl,whs3_45,0.0153319314420702,10696,697629,WHS3_45,Leprosy
sear,npl,whs3_46,0.0290302302988742,1016,34998,WHS3_46,Total tetanus
sear,npl,whs3_48,0.000118985309742848,7805,65596333,WHS3_48,Malaria
sear,npl,whs3_49,0.00359712230215827,6,1668,WHS3_49,Poliomyelitis
sear,npl,whs3_53,0.0510505747946136,95925,1879019,WHS3_53,Mumps
sear,npl,whs3_56,0.00909615939936471,126,13852,WHS3_56,Neonatal tetanus
sear,npl,whs3_57,0.00949168195169504,2960,311852,WHS3_57,Rubella
sear,npl,whs3_62,0.00302727756199119,2738,904443,WHS3_62,Measles
sear,prk,tb_tot_newrel,0.0145723070570881,252417,17321691,TB_tot_newrel,Tuberculosis
sear,prk,whs3_41,0,0,9924,WHS3_41,Diphtheria
sear,prk,whs3_42,0.000427277388480602,10,23404,WHS3_42,Japanese encephalitis
sear,prk,whs3_43,0.00025407590580576,101,397519,WHS3_43,Pertussis
sear,prk,whs3_45,0,0,697629,WHS3_45,Leprosy
sear,prk,whs3_46,0,0,34998,WHS3_46,Total tetanus
sear,prk,whs3_48,0.000665555496829373,43658,65596333,WHS3_48,Malaria
sear,prk,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,prk,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,prk,whs3_53,0.000114421408192254,215,1879019,WHS3_53,Mumps
sear,prk,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
sear,prk,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
sear,prk,whs3_57,3.20664930800508e-05,10,311852,WHS3_57,Rubella
sear,prk,whs3_62,0,0,904443,WHS3_62,Measles
sear,tha,tb_tot_newrel,0.011326607777497,196196,17321691,TB_tot_newrel,Tuberculosis
sear,tha,whs3_40,0.000732356857523302,594,811080,WHS3_40,Colera
sear,tha,whs3_41,0.0106811769447803,106,9924,WHS3_41,Diphtheria
sear,tha,whs3_42,0.00534096735600752,125,23404,WHS3_42,Japanese encephalitis
sear,tha,whs3_43,0.000115717739277871,46,397519,WHS3_43,Pertussis
sear,tha,whs3_45,0.00141192524966709,985,697629,WHS3_45,Leprosy
sear,tha,whs3_46,0.0116292359563404,407,34998,WHS3_46,Total tetanus
sear,tha,whs3_48,0.00132383924570906,86839,65596333,WHS3_48,Malaria
sear,tha,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,tha,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,tha,whs3_51,0,0,142,WHS3_51,H5N1
sear,tha,whs3_53,0.0241876213066499,45449,1879019,WHS3_53,Mumps
sear,tha,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
sear,tha,whs3_56,0.000433150447588796,6,13852,WHS3_56,Neonatal tetanus
sear,tha,whs3_57,0.0047971473647756,1496,311852,WHS3_57,Rubella
sear,tha,whs3_62,0.0129040746625271,11671,904443,WHS3_62,Measles
sear,tls,tb_tot_newrel,0.000527315722235202,9134,17321691,TB_tot_newrel,Tuberculosis
sear,tls,whs3_41,0,0,9924,WHS3_41,Diphtheria
sear,tls,whs3_42,0.00012818321654418,3,23404,WHS3_42,Japanese encephalitis
sear,tls,whs3_43,1.00624121111192e-05,4,397519,WHS3_43,Pertussis
sear,tls,whs3_45,0.000473030794304709,330,697629,WHS3_45,Leprosy
sear,tls,whs3_46,0.000600034287673581,21,34998,WHS3_46,Total tetanus
sear,tls,whs3_48,0.00175929041643227,115403,65596333,WHS3_48,Malaria
sear,tls,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
sear,tls,whs3_50,0,0,3464,WHS3_50,Yellow fever
sear,tls,whs3_53,0,0,1879019,WHS3_53,Mumps
sear,tls,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
sear,tls,whs3_56,0.000794109153912792,11,13852,WHS3_56,Neonatal tetanus
sear,tls,whs3_57,6.41329861601016e-06,2,311852,WHS3_57,Rubella
sear,tls,whs3_62,0.000909952313191655,823,904443,WHS3_62,Measles
wpr,aus,tb_tot_newrel,0.000209332910972722,3626,17321691,TB_tot_newrel,Tuberculosis
wpr,aus,whs3_40,7.39754401538689e-06,6,811080,WHS3_40,Colera
wpr,aus,whs3_41,0.000403063280935107,4,9924,WHS3_41,Diphtheria
wpr,aus,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,aus,whs3_43,0.256264480439929,101870,397519,WHS3_43,Pertussis
wpr,aus,whs3_45,3.01019596375724e-05,21,697629,WHS3_45,Leprosy
wpr,aus,whs3_46,0.000228584490542317,8,34998,WHS3_46,Total tetanus
wpr,aus,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,aus,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,aus,whs3_52,0,0,909,WHS3_52,Plague
wpr,aus,whs3_53,0.00021181265330473,398,1879019,WHS3_53,Mumps
wpr,aus,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,aus,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,aus,whs3_57,0.000407244462116645,127,311852,WHS3_57,Rubella
wpr,aus,whs3_62,0.000402457645202627,364,904443,WHS3_62,Measles
wpr,brn,tb_tot_newrel,3.92571371928988e-05,680,17321691,TB_tot_newrel,Tuberculosis
wpr,brn,whs3_40,3.69877200769345e-06,3,811080,WHS3_40,Colera
wpr,brn,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,brn,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,brn,whs3_43,1.00624121111192e-05,4,397519,WHS3_43,Pertussis
wpr,brn,whs3_45,7.16713324704105e-06,5,697629,WHS3_45,Leprosy
wpr,brn,whs3_46,2.85730613177896e-05,1,34998,WHS3_46,Total tetanus
wpr,brn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,brn,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,brn,whs3_53,1.70301630797773e-05,32,1879019,WHS3_53,Mumps
wpr,brn,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,brn,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,brn,whs3_57,1.28265972320203e-05,4,311852,WHS3_57,Rubella
wpr,brn,whs3_62,6.63391722861474e-06,6,904443,WHS3_62,Measles
wpr,chn,tb_tot_newrel,0.160107058831612,2773325,17321691,TB_tot_newrel,Tuberculosis
wpr,chn,whs3_40,0.000136854564284657,111,811080,WHS3_40,Colera
wpr,chn,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,chn,whs3_42,0.345197402153478,8079,23404,WHS3_42,Japanese encephalitis
wpr,chn,whs3_43,0.0148244486427064,5893,397519,WHS3_43,Pertussis
wpr,chn,whs3_45,0.00582687932984437,4065,697629,WHS3_45,Leprosy
wpr,chn,whs3_48,0.000268978450365511,17644,65596333,WHS3_48,Malaria
wpr,chn,whs3_49,0.012589928057554,21,1668,WHS3_49,Poliomyelitis
wpr,chn,whs3_51,0.0352112676056338,5,142,WHS3_51,H5N1
wpr,chn,whs3_52,0.0066006600660066,6,909,WHS3_52,Plague
wpr,chn,whs3_53,0.560210407664851,1052646,1879019,WHS3_53,Mumps
wpr,chn,whs3_56,0.178241409182789,2469,13852,WHS3_56,Neonatal tetanus
wpr,chn,whs3_57,0.572470274360915,178526,311852,WHS3_57,Rubella
wpr,chn,whs3_62,0.111187769710197,100563,904443,WHS3_62,Measles
wpr,cok,tb_tot_newrel,1.73193252321612e-07,3,17321691,TB_tot_newrel,Tuberculosis
wpr,cok,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,cok,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,cok,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,cok,whs3_45,0,0,697629,WHS3_45,Leprosy
wpr,cok,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,cok,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,cok,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,cok,whs3_52,0,0,909,WHS3_52,Plague
wpr,cok,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,cok,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,cok,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,cok,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,cok,whs3_62,0,0,904443,WHS3_62,Measles
wpr,fji,tb_tot_newrel,3.12325165019974e-05,541,17321691,TB_tot_newrel,Tuberculosis
wpr,fji,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,fji,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,fji,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,fji,whs3_45,5.73370659763284e-06,4,697629,WHS3_45,Leprosy
