"COUNTRY","REGION","GHO","probability","gho_country_count","disease_on_world_count","code","name"
"917","PAN","AMR","TB_tot_newrel",0.248074567607722,4588,17321691,"TB_tot_newrel","Tuberculosis"
"918","PAN","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"919","PAN","AMR","WHS3_43",0.374617752422649,159,397519,"WHS3_43","Pertussis"
"920","PAN","AMR","WHS3_45",0.0040275955272788,3,697629,"WHS3_45","Leprosy"
"921","PAN","AMR","WHS3_46",0.107044876472941,4,34998,"WHS3_46","Total tetanus"
"922","PAN","AMR","WHS3_48",0.022016786581826,1542,65596333,"WHS3_48","Malaria"
"923","PAN","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"924","PAN","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"925","PAN","AMR","WHS3_53",0.172462250119982,346,1879019,"WHS3_53","Mumps"
"926","PAN","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"927","PAN","AMR","WHS3_56",0.0676140013499851,1,13852,"WHS3_56","Neonatal tetanus"
"928","PAN","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"929","PAN","AMR","WHS3_62",0.00414216991761777,4,904443,"WHS3_62","Measles"
"930","PER","AMR","TB_tot_newrel",0.0941123657661943,94158,17321691,"TB_tot_newrel","Tuberculosis"
"931","PER","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"932","PER","AMR","WHS3_43",0.0162889640027545,374,397519,"WHS3_43","Pertussis"
"933","PER","AMR","WHS3_45",0.00151385772712386,61,697629,"WHS3_45","Leprosy"
"934","PER","AMR","WHS3_46",0.0514481621155081,104,34998,"WHS3_46","Total tetanus"
"935","PER","AMR","WHS3_48",0.0234740242915145,88938,65596333,"WHS3_48","Malaria"
"936","PER","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"937","PER","AMR","WHS3_50",0.194924521259947,39,3464,"WHS3_50","Yellow fever"
"938","PER","AMR","WHS3_52",0.609488965970569,32,909,"WHS3_52","Plague"
"939","PER","AMR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"940","PER","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"941","PER","AMR","WHS3_56",0.00874913886638827,7,13852,"WHS3_56","Neonatal tetanus"
"942","PER","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"943","PER","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"944","PRY","AMR","TB_tot_newrel",0.106359508706255,6995,17321691,"TB_tot_newrel","Tuberculosis"
"945","PRY","AMR","WHS3_40",0.00162362302898421,5,811080,"WHS3_40","Colera"
"946","PRY","AMR","WHS3_41",0.0530789264953047,2,9924,"WHS3_41","Diphtheria"
"947","PRY","AMR","WHS3_43",0.00861319643213563,13,397519,"WHS3_43","Pertussis"
"948","PRY","AMR","WHS3_45",0.477201103240982,1264,697629,"WHS3_45","Leprosy"
"949","PRY","AMR","WHS3_46",0.225765157954485,30,34998,"WHS3_46","Total tetanus"
"950","PRY","AMR","WHS3_48",0.000513936305837734,128,65596333,"WHS3_48","Malaria"
"951","PRY","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"952","PRY","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"953","PRY","AMR","WHS3_53",0.0698034779681906,498,1879019,"WHS3_53","Mumps"
"954","PRY","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"955","PRY","AMR","WHS3_56",0.0570410698678246,3,13852,"WHS3_56","Neonatal tetanus"
"956","PRY","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"957","PRY","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"958","SLV","AMR","TB_tot_newrel",0.179772413267015,5282,17321691,"TB_tot_newrel","Tuberculosis"
"959","SLV","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"960","SLV","AMR","WHS3_43",0.0222458142397022,15,397519,"WHS3_43","Pertussis"
"961","SLV","AMR","WHS3_45",0.00507039347891339,6,697629,"WHS3_45","Leprosy"
"962","SLV","AMR","WHS3_46",0.353745567262502,21,34998,"WHS3_46","Total tetanus"
"963","SLV","AMR","WHS3_48",0.000449371350821912,50,65596333,"WHS3_48","Malaria"
"964","SLV","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"965","SLV","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"966","SLV","AMR","WHS3_53",0.353596276470424,1127,1879019,"WHS3_53","Mumps"
"967","SLV","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"968","SLV","AMR","WHS3_56",0.0851201639306207,2,13852,"WHS3_56","Neonatal tetanus"
"969","SLV","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"970","SLV","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"971","SUR","AMR","TB_tot_newrel",0.0870244824366575,495,17321691,"TB_tot_newrel","Tuberculosis"
"972","SUR","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"973","SUR","AMR","WHS3_43",0.00766070336211213,1,397519,"WHS3_43","Pertussis"
"974","SUR","AMR","WHS3_45",0.46707410379868,107,697629,"WHS3_45","Leprosy"
"975","SUR","AMR","WHS3_46",0.261038499897433,3,34998,"WHS3_46","Total tetanus"
"976","SUR","AMR","WHS3_48",0.177202210505117,3817,65596333,"WHS3_48","Malaria"
"977","SUR","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"978","SUR","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"979","SUR","AMR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"980","SUR","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"981","SUR","AMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"982","SUR","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"983","SUR","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"984","TTO","AMR","TB_tot_newrel",0.40108532900981,715,17321691,"TB_tot_newrel","Tuberculosis"
"985","TTO","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"986","TTO","AMR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"987","TTO","AMR","WHS3_45",0.59891467099019,43,697629,"WHS3_45","Leprosy"
"988","TTO","AMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"989","TTO","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"990","TTO","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"991","TTO","AMR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"992","TTO","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"993","TTO","AMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"994","TTO","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"995","TTO","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"996","URY","AMR","TB_tot_newrel",0.204643185487514,2220,17321691,"TB_tot_newrel","Tuberculosis"
"997","URY","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"998","URY","AMR","WHS3_43",0.180754543447816,45,397519,"WHS3_43","Pertussis"
"999","URY","AMR","WHS3_45",0.07095316425148,31,697629,"WHS3_45","Leprosy"
"1000","URY","AMR","WHS3_46",0.182495165709361,4,34998,"WHS3_46","Total tetanus"
"1001","URY","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1002","URY","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1003","URY","AMR","WHS3_53",0.361153941103828,425,1879019,"WHS3_53","Mumps"
"1004","URY","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1005","URY","AMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1006","URY","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1007","URY","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"1008","USA","AMR","TB_tot_newrel",0.0352371515882177,33247,17321691,"TB_tot_newrel","Tuberculosis"
"1009","USA","AMR","WHS3_40",0.00117700489628494,52,811080,"WHS3_40","Colera"
"1010","USA","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1011","USA","AMR","WHS3_43",0.859462832308655,18610,397519,"WHS3_43","Pertussis"
"1012","USA","AMR","WHS3_45",0.0132367716782137,503,697629,"WHS3_45","Leprosy"
"1013","USA","AMR","WHS3_46",0.0194087298710009,37,34998,"WHS3_46","Total tetanus"
"1014","USA","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1015","USA","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1016","USA","AMR","WHS3_52",0.0403928717643559,2,909,"WHS3_52","Plague"
"1017","USA","AMR","WHS3_53",0.0233998441311529,2395,1879019,"WHS3_53","Mumps"
"1018","USA","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1019","USA","AMR","WHS3_56",0.00132533642917266,1,13852,"WHS3_56","Neonatal tetanus"
"1020","USA","AMR","WHS3_57",0.000412086250908438,7,311852,"WHS3_57","Rubella"
"1021","USA","AMR","WHS3_62",0.00594737108203792,293,904443,"WHS3_62","Measles"
"1022","VCT","AMR","TB_tot_newrel",0.681609119089247,41,17321691,"TB_tot_newrel","Tuberculosis"
"1023","VCT","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1024","VCT","AMR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"1025","VCT","AMR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1026","VCT","AMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1027","VCT","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1028","VCT","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1029","VCT","AMR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"1030","VCT","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1031","VCT","AMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1032","VCT","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1033","VCT","AMR","WHS3_62",0.318390880910753,1,904443,"WHS3_62","Measles"
"1034","VEN","AMR","TB_tot_newrel",0.0738911857462509,19091,17321691,"TB_tot_newrel","Tuberculosis"
"1035","VEN","AMR","WHS3_40",0.00405029478417181,49,811080,"WHS3_40","Colera"
"1036","VEN","AMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1037","VEN","AMR","WHS3_43",0.000505961659881035,3,397519,"WHS3_43","Pertussis"
"1038","VEN","AMR","WHS3_45",0.171060493983747,1780,697629,"WHS3_45","Leprosy"
"1039","VEN","AMR","WHS3_46",0.107275128980303,56,34998,"WHS3_46","Total tetanus"
"1040","VEN","AMR","WHS3_48",0.128859795805091,126079,65596333,"WHS3_48","Malaria"
"1041","VEN","AMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1042","VEN","AMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1043","VEN","AMR","WHS3_53",0.4853173797171,13602,1879019,"WHS3_53","Mumps"
"1044","VEN","AMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1045","VEN","AMR","WHS3_56",0.029039759323455,6,13852,"WHS3_56","Neonatal tetanus"
"1046","VEN","AMR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1047","VEN","AMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"1048","AFG","EMR","TB_tot_newrel",0.0646950975990501,81429,17321691,"TB_tot_newrel","Tuberculosis"
"1049","AFG","EMR","WHS3_40",0.0745723355151644,4395,811080,"WHS3_40","Colera"
"1050","AFG","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1051","AFG","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1052","AFG","EMR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"1053","AFG","EMR","WHS3_45",0.00301821006563408,153,697629,"WHS3_45","Leprosy"
"1054","AFG","EMR","WHS3_46",0.0243798495175356,62,34998,"WHS3_46","Total tetanus"
"1055","AFG","EMR","WHS3_48",0.0444408402260359,211826,65596333,"WHS3_48","Malaria"
"1056","AFG","EMR","WHS3_49",0.56929268358489,69,1668,"WHS3_49","Poliomyelitis"
"1057","AFG","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1058","AFG","EMR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"1059","AFG","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1060","AFG","EMR","WHS3_56",0.042720716767152,43,13852,"WHS3_56","Neonatal tetanus"
"1061","AFG","EMR","WHS3_57",0.0572366227651661,1297,311852,"WHS3_57","Rubella"
"1062","AFG","EMR","WHS3_62",0.119643643959372,7863,904443,"WHS3_62","Measles"
"1063","ARE","EMR","TB_tot_newrel",0.0233783983442046,350,17321691,"TB_tot_newrel","Tuberculosis"
"1064","ARE","EMR","WHS3_41",0.116587030630858,1,9924,"WHS3_41","Diphtheria"
"1065","ARE","EMR","WHS3_43",0.229935589661049,79,397519,"WHS3_43","Pertussis"
"1066","ARE","EMR","WHS3_45",0.0165848852610863,10,697629,"WHS3_45","Leprosy"
"1067","ARE","EMR","WHS3_46",0.132237235496959,4,34998,"WHS3_46","Total tetanus"
"1068","ARE","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1069","ARE","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1070","ARE","EMR","WHS3_53",0.243837788774,396,1879019,"WHS3_53","Mumps"
"1071","ARE","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1072","ARE","EMR","WHS3_57",0.126144227156926,34,311852,"WHS3_57","Rubella"
"1073","ARE","EMR","WHS3_62",0.111294844674917,87,904443,"WHS3_62","Measles"
"1074","BHR","EMR","TB_tot_newrel",0.281233357967741,797,17321691,"TB_tot_newrel","Tuberculosis"
"1075","BHR","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1076","BHR","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1077","BHR","EMR","WHS3_43",0.0153759127803551,1,397519,"WHS3_43","Pertussis"
"1078","BHR","EMR","WHS3_45",0.0700913232968697,8,697629,"WHS3_45","Leprosy"
"1079","BHR","EMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1080","BHR","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1081","BHR","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1082","BHR","EMR","WHS3_53",0.260230150840795,80,1879019,"WHS3_53","Mumps"
"1083","BHR","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1084","BHR","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1085","BHR","EMR","WHS3_57",0.352795282716198,18,311852,"WHS3_57","Rubella"
"1086","BHR","EMR","WHS3_62",0.0202739723980416,3,904443,"WHS3_62","Measles"
"1087","DJI","EMR","TB_tot_newrel",0.0128546230094975,11641,17321691,"TB_tot_newrel","Tuberculosis"
"1088","DJI","EMR","WHS3_40",0.00299501754417545,127,811080,"WHS3_40","Colera"
"1089","DJI","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1090","DJI","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1091","DJI","EMR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"1092","DJI","EMR","WHS3_45",0.000246761457111918,9,697629,"WHS3_45","Leprosy"
"1093","DJI","EMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1094","DJI","EMR","WHS3_48",0.00108035874747226,3705,65596333,"WHS3_48","Malaria"
"1095","DJI","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1096","DJI","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1097","DJI","EMR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"1098","DJI","EMR","WHS3_55",0.979703772312776,21,410,"WHS3_55","Congenital Rubella Syndrome"
"1099","DJI","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1100","DJI","EMR","WHS3_57",0.000920030166892899,15,311852,"WHS3_57","Rubella"
"1101","DJI","EMR","WHS3_62",0.00219943676207433,104,904443,"WHS3_62","Measles"
"1102","EGY","EMR","TB_tot_newrel",0.00279362487170951,27919,17321691,"TB_tot_newrel","Tuberculosis"
"1103","EGY","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1104","EGY","EMR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"1105","EGY","EMR","WHS3_45",0.00504099234852242,2029,697629,"WHS3_45","Leprosy"
"1106","EGY","EMR","WHS3_46",0.0136190866761706,275,34998,"WHS3_46","Total tetanus"
"1107","EGY","EMR","WHS3_48",0,0,65596333,"WHS3_48","Malaria"
"1108","EGY","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1109","EGY","EMR","WHS3_51",0.964266910215538,79,142,"WHS3_51","H5N1"
"1110","EGY","EMR","WHS3_53",0.000544226088846736,590,1879019,"WHS3_53","Mumps"
"1111","EGY","EMR","WHS3_56",0.00638140355711639,51,13852,"WHS3_56","Neonatal tetanus"
"1112","EGY","EMR","WHS3_57",0.00610812161767162,1099,311852,"WHS3_57","Rubella"
"1113","EGY","EMR","WHS3_62",0.0012456346244251,650,904443,"WHS3_62","Measles"
"1114","IRN","EMR","TB_tot_newrel",0.0113401189081882,31439,17321691,"TB_tot_newrel","Tuberculosis"
"1115","IRN","EMR","WHS3_40",0.00914378904958523,1187,811080,"WHS3_40","Colera"
"1116","IRN","EMR","WHS3_41",0.186356320590144,296,9924,"WHS3_41","Diphtheria"
"1117","IRN","EMR","WHS3_43",0.0267824850350034,1704,397519,"WHS3_43","Pertussis"
"1118","IRN","EMR","WHS3_45",0.00102098531922765,114,697629,"WHS3_45","Leprosy"
"1119","IRN","EMR","WHS3_46",0.00714094907947089,40,34998,"WHS3_46","Total tetanus"
"1120","IRN","EMR","WHS3_48",0.000765229029985034,8034,65596333,"WHS3_48","Malaria"
"1121","IRN","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1122","IRN","EMR","WHS3_55",0.74670901574895,49,410,"WHS3_55","Congenital Rubella Syndrome"
"1123","IRN","EMR","WHS3_56",0.00360841663129255,8,13852,"WHS3_56","Neonatal tetanus"
"1124","IRN","EMR","WHS3_57",0.00110192827636048,55,311852,"WHS3_57","Rubella"
"1125","IRN","EMR","WHS3_62",0.00603076233179261,873,904443,"WHS3_62","Measles"
"1126","IRQ","EMR","TB_tot_newrel",0.0220751011989563,27929,17321691,"TB_tot_newrel","Tuberculosis"
"1127","IRQ","EMR","WHS3_40",0.000101280342667263,6,811080,"WHS3_40","Colera"
"1128","IRQ","EMR","WHS3_41",0.0206938886362766,15,9924,"WHS3_41","Diphtheria"
"1129","IRQ","EMR","WHS3_43",0.328019075058168,9524,397519,"WHS3_43","Pertussis"
"1130","IRQ","EMR","WHS3_45",3.9250308464128e-05,2,697629,"WHS3_45","Leprosy"
"1131","IRQ","EMR","WHS3_46",0.0383372055183878,98,34998,"WHS3_46","Total tetanus"
"1132","IRQ","EMR","WHS3_48",0,0,65596333,"WHS3_48","Malaria"
"1133","IRQ","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1134","IRQ","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1135","IRQ","EMR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"1136","IRQ","EMR","WHS3_53",0.0442350645617785,6071,1879019,"WHS3_53","Mumps"
"1137","IRQ","EMR","WHS3_55",0.0333928700530746,1,410,"WHS3_55","Congenital Rubella Syndrome"
"1138","IRQ","EMR","WHS3_56",0.0375585413966866,38,13852,"WHS3_56","Neonatal tetanus"
"1139","IRQ","EMR","WHS3_57",0.00878049633913561,200,311852,"WHS3_57","Rubella"
"1140","IRQ","EMR","WHS3_62",0.466767226586405,30835,904443,"WHS3_62","Measles"
"1141","JOR","EMR","TB_tot_newrel",0.171650585972035,1019,17321691,"TB_tot_newrel","Tuberculosis"
"1142","JOR","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1143","JOR","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1144","JOR","EMR","WHS3_43",0.0440407546873743,6,397519,"WHS3_43","Pertussis"
"1145","JOR","EMR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1146","JOR","EMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1147","JOR","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1148","JOR","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1149","JOR","EMR","WHS3_53",0.756239195680633,487,1879019,"WHS3_53","Mumps"
"1150","JOR","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1151","JOR","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1152","JOR","EMR","WHS3_57",0.0280694636599578,3,311852,"WHS3_57","Rubella"
"1153","JOR","EMR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"1154","KWT","EMR","TB_tot_newrel",0.0473879300787418,2562,17321691,"TB_tot_newrel","Tuberculosis"
"1155","KWT","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1156","KWT","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1157","KWT","EMR","WHS3_43",0.0459405155945733,57,397519,"WHS3_43","Pertussis"
"1158","KWT","EMR","WHS3_45",0.0174517093552009,38,697629,"WHS3_45","Leprosy"
"1159","KWT","EMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1160","KWT","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1161","KWT","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1162","KWT","EMR","WHS3_53",0.0260879023281661,153,1879019,"WHS3_53","Mumps"
"1163","KWT","EMR","WHS3_55",0.781438931050029,1,410,"WHS3_55","Congenital Rubella Syndrome"
"1164","KWT","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1165","KWT","EMR","WHS3_57",0.0657522079407948,64,311852,"WHS3_57","Rubella"
"1166","KWT","EMR","WHS3_62",0.0159408036524944,45,904443,"WHS3_62","Measles"
"1167","LBN","EMR","TB_tot_newrel",0.112114752521987,1508,17321691,"TB_tot_newrel","Tuberculosis"
"1168","LBN","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1169","LBN","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1170","LBN","EMR","WHS3_43",0.294805247176894,91,397519,"WHS3_43","Pertussis"
"1171","LBN","EMR","WHS3_45",0.0110758848714414,6,697629,"WHS3_45","Leprosy"
"1172","LBN","EMR","WHS3_46",0.18398333445194,5,34998,"WHS3_46","Total tetanus"
"1173","LBN","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1174","LBN","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1175","LBN","EMR","WHS3_53",0.119938492303811,175,1879019,"WHS3_53","Mumps"
"1176","LBN","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1177","LBN","EMR","WHS3_56",0.0929692281136152,1,13852,"WHS3_56","Neonatal tetanus"
"1178","LBN","EMR","WHS3_57",0.123886627101618,30,311852,"WHS3_57","Rubella"
"1179","LBN","EMR","WHS3_62",0.0612264334586937,43,904443,"WHS3_62","Measles"
"1180","LBY","EMR","TB_tot_newrel",0.200463896101568,3614,17321691,"TB_tot_newrel","Tuberculosis"
"1181","LBY","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1182","LBY","EMR","WHS3_43",0.0386723351635833,16,397519,"WHS3_43","Pertussis"
"1183","LBY","EMR","WHS3_45",0.0206587975152612,15,697629,"WHS3_45","Leprosy"
"1184","LBY","EMR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1185","LBY","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1186","LBY","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1187","LBY","EMR","WHS3_53",0.381457327248014,746,1879019,"WHS3_53","Mumps"
"1188","LBY","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1189","LBY","EMR","WHS3_57",0.00924295900091978,3,311852,"WHS3_57","Rubella"
"1190","LBY","EMR","WHS3_62",0.349504684970654,329,904443,"WHS3_62","Measles"
"1191","MAR","EMR","TB_tot_newrel",0.4353940208532,84347,17321691,"TB_tot_newrel","Tuberculosis"
"1192","MAR","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1193","MAR","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1194","MAR","EMR","WHS3_43",0.0276662519358065,123,397519,"WHS3_43","Pertussis"
"1195","MAR","EMR","WHS3_45",0.0169181360371492,132,697629,"WHS3_45","Leprosy"
"1196","MAR","EMR","WHS3_46",0.196720946621289,77,34998,"WHS3_46","Total tetanus"
"1197","MAR","EMR","WHS3_48",5.45234761617595e-06,4,65596333,"WHS3_48","Malaria"
"1198","MAR","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1199","MAR","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1200","MAR","EMR","WHS3_56",0.0774589972269205,12,13852,"WHS3_56","Neonatal tetanus"
"1201","MAR","EMR","WHS3_57",0.0037273306954995,13,311852,"WHS3_57","Rubella"
"1202","MAR","EMR","WHS3_62",0.24210886428252,2449,904443,"WHS3_62","Measles"
"1203","OMN","EMR","TB_tot_newrel",0.0390428011353312,977,17321691,"TB_tot_newrel","Tuberculosis"
"1204","OMN","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1205","OMN","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1206","OMN","EMR","WHS3_43",0.275128694665262,158,397519,"WHS3_43","Pertussis"
"1207","OMN","EMR","WHS3_45",0.00694560700204679,7,697629,"WHS3_45","Leprosy"
"1208","OMN","EMR","WHS3_46",0.118671031011508,6,34998,"WHS3_46","Total tetanus"
"1209","OMN","EMR","WHS3_48",0.000390444090585594,37,65596333,"WHS3_48","Malaria"
"1210","OMN","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1211","OMN","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1212","OMN","EMR","WHS3_53",0.490324479368097,1331,1879019,"WHS3_53","Mumps"
"1213","OMN","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1214","OMN","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1215","OMN","EMR","WHS3_57",0.0488327114322911,22,311852,"WHS3_57","Rubella"
"1216","OMN","EMR","WHS3_62",0.0206642312948782,27,904443,"WHS3_62","Measles"
"1217","PAK","EMR","TB_tot_newrel",0.0895600299674649,786488,17321691,"TB_tot_newrel","Tuberculosis"
"1218","PAK","EMR","WHS3_40",0.00128162018651008,527,811080,"WHS3_40","Colera"
